term_id,gene,marker_gene,cv_values
GO:0032272,b3641,b3641,0.0562707984759153
GO:0032297,b2916,b0687,0.0742270788421557
GO:0032298,b3149,b3149,0.049754142450829
GO:0032300,b2733,b2831,0.0484515260997364
GO:0032324,b0785,b0781,0.0625650329007038
GO:0032329,b3089,b3089,0.0837000861379776
GO:0032365,b3157,b3157,0.0646306009348266
GO:0032403,b3201,b3201,0.0504068964861832
GO:0032412,b3204,b3204,0.0447846498717143
GO:0032413,b3724,b3724,0.0887762228112382
GO:0032414,b0046,b3351,0.0522747364247561
GO:0032450,b0403,b0403,0.0514501807498195
GO:0032506,b2314,b3388,0.0456086833486586
GO:0032508,b2822,b0962,0.0374569704831026
GO:0032549,b3987,b3987,0.0631970992901449
GO:0032553,b3916,b3916,0.0563555388803929
GO:0032561,b3183,b3183,0.0737546393859935
GO:0032781,b3745,b3745,0.0586023169612696
GO:0032784,b3982,b3406,0.0631678775766506
GO:0032790,b1718,b1718,0.0486917813049896
GO:0032794,b2511,b2511,0.0755521780416781
GO:0032843,b2480,b0605,0.0580370965070825
GO:0032947,b1895,b1895,0.0780008418130356
GO:0032951,b1424,b1424,0.0882557398664113
GO:0032955,b1176,b1174,0.0737615292162805
GO:0032977,b4557,b3705,0.0875937002372082
GO:0032993,b4018,b0506,0.047689372801924
GO:0033014,b3805,b0154,0.0607007660908364
GO:0033051,b4093,b4093,0.0645073730519347
GO:0033120,b3342,b3342,0.0744383627457003
GO:0033194,b0006,b0006,0.0525255465763839
GO:0033195,b0605,b0605,0.0580370965070825
GO:0033201,b3429,b3429,0.0774998133243444
GO:0033202,b0962,b0962,0.0374569704831026
GO:0033212,b3070,b3070,0.0685952184274494
GO:0033214,b0584,b0605,0.0580370965070825
GO:0033228,b0887,b0886,0.0648411505689682
GO:0033229,b1729,b1917,0.0749306705484296
GO:0033281,b0627,b3839,0.0563204655514137
GO:0033317,b0133,b0425,0.0536522464950644
GO:0033345,b1767,b1767,0.0597675407970833
GO:0033387,b2965,b2965,0.047123538272135
GO:0033388,b2938,b2938,0.0575058394554264
GO:0033468,b0918,b0918,0.0588808825038396
GO:0033499,b3879,b2544,0.0499503437001575
GO:0033539,b0042,b0039,0.0596961680251992
GO:0033542,b2342,b2342,0.0718575283559174
GO:0033543,b3081,b3081,0.0840091784240853
GO:0033567,b2798,b2798,0.0571267135286664
GO:0033592,b1831,b3162,0.078589113655208
GO:0033611,b2373,b2373,0.0797743767798655
GO:0033676,b0890,b0890,0.0598502368240515
GO:0033677,b1343,b1343,0.080584458178729
GO:0033680,b2761,b2761,0.0861164346857199
GO:0033721,b3011,b3011,0.0705037840579568
GO:0033739,b2794,b2794,0.0653125027287289
GO:0033743,b1778,b1778,0.0894668270139824
GO:0033744,b3551,b3551,0.0672709758437425
GO:0033748,b2995,b0383,0.0693232201031893
GO:0033764,b2842,b2842,0.0856012875437413
GO:0033785,b3052,b3052,0.0674398011103074
GO:0033786,b3052,b3052,0.0674398011103074
GO:0033812,b1397,b1397,0.0721208319706015
GO:0033818,b1091,b1091,0.0884287163145054
GO:0033856,b2564,b2564,0.0512153685237301
GO:0033862,b0171,b0171,0.0852728874466341
GO:0033863,b4094,b4094,0.0587455207463576
GO:0033883,b3826,b0766,0.0762442688534903
GO:0033890,b1804,b1804,0.0493048216262868
GO:0033897,b0611,b0611,0.086295895518471
GO:0033969,b1298,b1298,0.0868143922504402
GO:0033982,b4196,b4196,0.0417389389228088
GO:0034015,b3582,b4197,0.0512676754217648
GO:0034040,b0449,b0449,0.0482406930448806
GO:0034057,b1831,b1831,0.0791876299537028
GO:0034194,b4478,b3693,0.0893129615505547
GO:0034198,b2834,b2834,0.0476328677038575
GO:0034200,b0200,b0200,0.0401841271010398
GO:0034203,b1069,b1069,0.0448248590198982
GO:0034204,b1069,b1069,0.0448248590198982
GO:0034213,b0109,b0109,0.0492680932760629
GO:0034219,b4240,b2715,0.0481959935113511
GO:0034220,b3547,b0491,0.0465173903865079
GO:0034227,b1344,b1344,0.0677933064795173
GO:0034228,b2452,b2452,0.0662090733988011
GO:0034335,b3699,b3699,0.0656210279970939
GO:0034336,b3342,b3342,0.0744383627457003
GO:0034337,b3342,b3342,0.0744383627457003
GO:0034338,b0476,b0476,0.0485779878014748
GO:0034353,b2830,b2830,0.0498459966324086
GO:0034355,b2407,b1740,0.0672544261514399
GO:0034414,b2268,b2268,0.0454596256296063
GO:0034458,b4179,b4179,0.0572471045906221
GO:0034459,b1343,b1343,0.080584458178729
GO:0034470,b4179,b4179,0.0572471045906221
GO:0034567,b0851,b1650,0.0823184560257672
GO:0034599,b2582,b3781,0.0414037651275052
GO:0034605,b3400,b4171,0.0549751286863373
GO:0034611,b4162,b4162,0.0542057808157327
GO:0034614,b2922,b1663,0.0601485843129131
GO:0034618,b3237,b3237,0.0651167822951908
GO:0034620,b0014,b0014,0.0799778624473572
GO:0034628,b0750,b0109,0.0492680932760629
GO:0034634,b0832,b0832,0.0472473908587091
GO:0034644,b1333,b1633,0.0817893166198445
GO:0034661,b3252,b3252,0.0601852584905399
GO:0034700,b4085,b4085,0.077033363335126
GO:0034707,b1592,b1592,0.0835198792383607
GO:0034775,b0887,b0832,0.0472473908587091
GO:0034986,b2528,b2528,0.0559427111847973
GO:0035312,b1266,b1266,0.0729029075403172
GO:0035335,b2061,b0982,0.0704172154959178
GO:0035344,b4464,b4464,0.0652435009973313
GO:0035368,b3590,b3590,0.0590904568593313
GO:0035429,b4296,b3415,0.0614695551519644
GO:0035433,b0010,b0010,0.0538185658468627
GO:0035434,b3040,b3040,0.0632647011803538
GO:0035435,b2240,b4020,0.0550411983024796
GO:0035438,b3164,b3164,0.0570565612012784
GO:0035442,b1534,b1663,0.0601485843129131
GO:0035443,b4130,b4130,0.066086190371114
GO:0035444,b3469,b3816,0.0645976692014126
GO:0035460,b4192,b4192,0.0747884751916994
GO:0035461,b1711,b1711,0.0520759933927821
GO:0035527,b1008,b1539,0.0787572432586862
GO:0035529,b3996,b3996,0.0690250442309205
GO:0035539,b0099,b0099,0.0755611356049658
GO:0035556,b0196,b0196,0.0701604803838361
GO:0035599,b0835,b0835,0.0650410342100917
GO:0035600,b0661,b0835,0.0650410342100917
GO:0035725,b1186,b1186,0.0660372785951021
GO:0035784,b2106,b2106,0.0676885486354863
GO:0035873,b2975,b2975,0.0785787440246147
GO:0035975,b0521,b0521,0.0727562758434795
GO:0035999,b2551,b4019,0.062518506986497
GO:0036009,b1212,b1212,0.0636288403625006
GO:0036094,b2553,b2553,0.0817615241246885
GO:0036104,b2378,b1054,0.0425441977859493
GO:0036108,b2256,b2256,0.0850719115135461
GO:0036218,b3248,b3248,0.0657829100792339
GO:0036221,b3248,b3248,0.0657829100792339
GO:0036289,b1507,b1507,0.0687937315948197
GO:0036307,b3499,b3499,0.0578315700157754
GO:0036308,b3497,b3497,0.0747101578496424
GO:0036374,b3447,b3447,0.0641614896544524
GO:0036380,b3784,b3784,0.0746537255684004
GO:0036397,b3894,b1476,0.0813661165728191
GO:0036405,b3163,b3163,0.0667600019418769
GO:0036406,b0196,b0196,0.0701604803838361
GO:0036439,b3608,b3608,0.0526302904257604
GO:0036455,b2529,b2529,0.0795735293438751
GO:0036456,b4219,b4219,0.0768172677773209
GO:0038083,b0981,b0981,0.0528315783077885
GO:0040033,b4172,b4172,0.0852727410706625
GO:0042026,b0424,b0015,0.0641465936703008
GO:0042128,b2469,b2193,0.0570218883533783
GO:0042132,b4232,b2930,0.0496262663425753
GO:0042150,b3811,b4260,0.055049816216988
GO:0042157,b1209,b1209,0.0527912580601325
GO:0042158,b2828,b0657,0.0490622271792006
GO:0042168,b3802,b3802,0.0668912164418398
GO:0042245,b2212,b3056,0.0437830728057041
GO:0042254,b0659,b1128,0.0457238937849552
GO:0042255,b3183,b3183,0.0737546393859935
GO:0042256,b0637,b0637,0.0693262676610358
GO:0042274,b0659,b0659,0.04986754687931
GO:0042277,b0053,b0053,0.051118631663111
GO:0042278,b1045,b1045,0.0769908791139191
GO:0042279,b4071,b4070,0.084648011025493
GO:0042286,b0154,b0154,0.0607007660908364
GO:0042304,b2553,b2553,0.0817615241246885
GO:0042351,b2052,b2053,0.0859099706351392
GO:0042354,b2804,b2804,0.0532120015711709
GO:0042355,b1415,b2803,0.0670018497017643
GO:0042380,b0029,b0029,0.0413727101923496
GO:0042413,b0038,b0038,0.0785092346104873
GO:0042454,b0030,b0030,0.0690470224029138
GO:0042493,b0084,b2184,0.0372385995216239
GO:0042538,b4111,b4111,0.0791661608465765
GO:0042542,b4483,b2301,0.0550499508448098
GO:0042545,b0772,b3032,0.0526611641216135
GO:0042577,b0418,b0418,0.0426014665306704
GO:0042578,b1034,b1034,0.0710917472929181
GO:0042586,b3287,b3287,0.0596479031885113
GO:0042594,b3229,b3229,0.0574606513265876
GO:0042597,b1857,b3234,0.0364795471441631
GO:0042602,b2764,b3844,0.0547549049387348
GO:0042623,b3486,b3486,0.065640540438016
GO:0042626,b1859,b2178,0.0530817160101189
GO:0042742,b1554,b1554,0.0769597466506368
GO:0042744,b3942,b3942,0.0678218188341712
GO:0042759,b0185,b0185,0.0612208742024911
GO:0042773,b2485,b2485,0.0587260506033098
GO:0042780,b1804,b1804,0.0493048216262868
GO:0042781,b2268,b2268,0.0454596256296063
GO:0042802,b1250,b3234,0.0364795471441631
GO:0042803,b3821,b2436,0.0513173237228126
GO:0042806,b2804,b2804,0.0532120015711709
GO:0042817,b1636,b1636,0.0801458745642288
GO:0042819,b1636,b1636,0.0801458745642288
GO:0042823,b2320,b0052,0.0645962625556202
GO:0042834,b0633,b3388,0.0456086833486586
GO:0042838,b3125,b2787,0.0463823505791236
GO:0042840,b3092,b3092,0.0592458008079682
GO:0042843,b3564,b3564,0.0579044816768033
GO:0042846,b2799,b2799,0.0721251785274312
GO:0042852,b3572,b3572,0.0592710403644535
GO:0042866,b4039,b4039,0.0586054609330414
GO:0042882,b2841,b1900,0.0887272160210102
GO:0042883,b1729,b1917,0.0749306705484296
GO:0042884,b0377,b2178,0.0530817160101189
GO:0042885,b0377,b0377,0.07627741647233
GO:0042888,b0765,b0765,0.0581114321226397
GO:0042891,b1663,b1663,0.0601485843129131
GO:0042895,b1663,b0879,0.0576467968558815
GO:0042906,b2882,b2882,0.0788457021400583
GO:0042907,b2882,b2882,0.0788457021400583
GO:0042908,b0879,b0879,0.0576467968558815
GO:0042914,b1252,b1252,0.0745399636266078
GO:0042918,b0934,b0933,0.0605166545655515
GO:0042920,b0353,b0353,0.0645128483418892
GO:0042925,b1433,b1433,0.0537280418912185
GO:0042930,b3035,b3035,0.0774609271310748
GO:0042936,b3542,b1293,0.0625181487674279
GO:0042937,b1244,b4130,0.066086190371114
GO:0042938,b3542,b1293,0.0625181487674279
GO:0042939,b1244,b1329,0.0878754299589273
GO:0042941,b4208,b4208,0.0718496212815927
GO:0042942,b2365,b4208,0.0718496212815927
GO:0042944,b4208,b4208,0.0718496212815927
GO:0042945,b2365,b4208,0.0718496212815927
GO:0042953,b1117,b1118,0.0511799308496162
GO:0042954,b1117,b1118,0.0511799308496162
GO:0042959,b0934,b0933,0.0605166545655515
GO:0042968,b3824,b3824,0.0667182732376574
GO:0042970,b3824,b3824,0.0667182732376574
GO:0043022,b1718,b1718,0.0486917813049896
GO:0043023,b2619,b0172,0.0646785576783041
GO:0043024,b3168,b3486,0.065640540438016
GO:0043039,b1637,b1637,0.0715816895192285
GO:0043066,b0970,b0970,0.0727659906793641
GO:0043085,b1679,b1105,0.0514583868274806
GO:0043086,b3204,b3204,0.0447846498717143
GO:0043093,b3017,b0094,0.0457023072219089
GO:0043094,b3380,b4383,0.0854967603349109
GO:0043097,b2066,b3355,0.0542820611238826
GO:0043100,b4374,b4374,0.0703804765739329
GO:0043103,b1623,b1623,0.0797275604534479
GO:0043107,b0108,b0108,0.0898258268397201
GO:0043115,b3368,b3368,0.0582228616471408
GO:0043136,b2293,b2293,0.0706292686676484
GO:0043137,b0183,b0214,0.0553022703112503
GO:0043140,b3935,b0962,0.0374569704831026
GO:0043164,b0174,b3208,0.0584752427390574
GO:0043165,b3199,b0053,0.051118631663111
GO:0043168,b2425,b0155,0.0415921756683941
GO:0043169,b4015,b3432,0.0642854760455863
GO:0043171,b2872,b0932,0.0533127410197733
GO:0043175,b1114,b1114,0.0404518550762541
GO:0043190,b1859,b1294,0.0439629480812198
GO:0043200,b3743,b0447,0.0569969199830173
GO:0043213,b0740,b0740,0.0679742907695225
GO:0043231,b3469,b1617,0.0635933543694359
GO:0043234,b1117,b1118,0.0511799308496162
GO:0043241,b0014,b0014,0.0799778624473572
GO:0043254,b2793,b2793,0.0594808264906027
GO:0043266,b3685,b3685,0.0704970149800763
GO:0043273,b3178,b3178,0.0619022240422137
GO:0043295,b3610,b3610,0.0655132645756609
GO:0043333,b3833,b3833,0.0608432107971743
GO:0043335,b0436,b0438,0.0537595510052317
GO:0043365,b0902,b0902,0.0631021273424074
GO:0043431,b2232,b2232,0.0473760615416884
GO:0043433,b1304,b0476,0.0485779878014748
GO:0043456,b0755,b0755,0.0830877270563611
GO:0043470,b2427,b0239,0.0577930688872196
GO:0043488,b4225,b4225,0.0701963494146528
GO:0043492,b2179,b2177,0.061663155527604
GO:0043531,b4168,b4168,0.0515160623515504
GO:0043546,b2866,b1971,0.0632728340362929
GO:0043547,b0170,b3866,0.0514096709808495
GO:0043565,b3569,b3010,0.0401325644647335
GO:0043566,b0228,b0228,0.0757788793760626
GO:0043571,b2755,b2755,0.0646127923998457
GO:0043590,b2186,b0393,0.0542751553555398
GO:0043600,b3778,b3778,0.0753233269828595
GO:0043610,b4240,b2715,0.0481959935113511
GO:0043621,b3250,b3250,0.053901986336852
GO:0043682,b2106,b2106,0.0676885486354863
GO:0043686,b3287,b3287,0.0596479031885113
GO:0043687,b2753,b4146,0.0400299831012149
GO:0043708,b3911,b3911,0.0539876618488782
GO:0043709,b3145,b0943,0.0643828159073668
GO:0043711,b0531,b0944,0.057038424976309
GO:0043726,b3812,b0844,0.0659674279486277
GO:0043751,b2501,b2501,0.0795816342349339
GO:0043752,b1993,b1993,0.062286387428814
GO:0043764,b0179,b0179,0.0882424235449777
GO:0043765,b2831,b2831,0.0484515260997364
GO:0043768,b2687,b2687,0.0595095113408035
GO:0043771,b2066,b2066,0.0871431900213714
GO:0043772,b3059,b3059,0.080741356620665
GO:0043821,b2920,b2920,0.065326580453809
GO:0043838,b3546,b3546,0.0875529758749341
GO:0043846,b0470,b0470,0.0691372642417885
GO:0043847,b4259,b4259,0.0756599484958181
GO:0043856,b0176,b0176,0.0685509696440314
GO:0043873,b1378,b1378,0.0800636564153139
GO:0043875,b3114,b3114,0.0884750009547188
GO:0043877,b3141,b3141,0.0875517935693936
GO:0043879,b2975,b2975,0.0785787440246147
GO:0043906,b0194,b0194,0.0671110423164146
GO:0043907,b0481,b0481,0.0417635152725545
GO:0043916,b2068,b2068,0.0781671982648375
GO:0043918,b0121,b0121,0.0786131952724523
GO:0043952,b3609,b3609,0.0664547102410537
GO:0043953,b0627,b3839,0.0563204655514137
GO:0043957,b3253,b3253,0.0550143546659074
GO:0044010,b1058,b2218,0.043644278176416
GO:0044011,b1953,b2217,0.0733733994266948
GO:0044036,b1678,b0925,0.0748801090517895
GO:0044038,b3784,b3784,0.0746537255684004
GO:0044092,b1826,b2897,0.0816592177096087
GO:0044096,b0108,b0108,0.0898258268397201
GO:0044183,b0531,b0944,0.057038424976309
GO:0044205,b1281,b3642,0.0612137902868993
GO:0044206,b2066,b2066,0.0871431900213714
GO:0044208,b4177,b4177,0.0727531281523135
GO:0044209,b0474,b1982,0.0720319152714657
GO:0044210,b0171,b2780,0.0722439676226581
GO:0044211,b2066,b2066,0.0871431900213714
GO:0044212,b2667,b3010,0.0401325644647335
GO:0044238,b3203,b3203,0.0669780805946141
GO:0044248,b2788,b2788,0.066918316937749
GO:0044262,b4301,b3386,0.0502780939169159
GO:0044275,b3916,b3916,0.0563555388803929
GO:0044283,b3697,b3697,0.0598683974518888
GO:0044355,b2822,b2820,0.059938111490557
GO:0044550,b3290,b0662,0.0451169120967637
GO:0044569,b2995,b2994,0.0731368387797996
GO:0044571,b2529,b2529,0.0795735293438751
GO:0044659,b1554,b1554,0.0769597466506368
GO:0044667,b0040,b0040,0.0863786433567713
GO:0044715,b0099,b0099,0.0755611356049658
GO:0044716,b0099,b0099,0.0755611356049658
GO:0044724,b3721,b2901,0.0456400923145189
GO:0044729,b0687,b0687,0.0742270788421557
GO:0044776,b1842,b0215,0.0609263190803704
GO:0044780,b1879,b1879,0.0816838015644712
GO:0044787,b3778,b3778,0.0753233269828595
GO:0044799,b1227,b1227,0.0817159026125129
GO:0044822,b0148,b1413,0.0858541489454064
GO:0044874,b1117,b1209,0.0527912580601325
GO:0045004,b0215,b0215,0.0609263190803704
GO:0045013,b3357,b3357,0.0537934267613504
GO:0045127,b1119,b1119,0.0578525754564633
GO:0045148,b1127,b1127,0.0867157562481837
GO:0045152,b0176,b0176,0.0685509696440314
GO:0045182,b0097,b0097,0.0737873671124116
GO:0045203,b4220,b4220,0.0487802262491908
GO:0045226,b0981,b3788,0.0491792200793261
GO:0045227,b1856,b1856,0.0698889338180203
GO:0045228,b2044,b2050,0.0676768479387578
GO:0045263,b3737,b3737,0.0823904487456371
GO:0045272,b2276,b2276,0.068488568833027
GO:0045330,b0772,b0772,0.08379463572895
GO:0045437,b0030,b0030,0.0690470224029138
GO:0045454,b2582,b3781,0.0414037651275052
GO:0045717,b3963,b3963,0.0592643773729117
GO:0045719,b2696,b2696,0.0766639072727926
GO:0045723,b1187,b1187,0.0445630530279996
GO:0045727,b3842,b3842,0.0643245767809192
GO:0045732,b3228,b3228,0.0505568153703449
GO:0045733,b2297,b2297,0.0867320305170096
GO:0045819,b2415,b2415,0.0639413689158689
GO:0045828,b3209,b3209,0.0482916580350985
GO:0045859,b3096,b3096,0.0687493781511935
GO:0045862,b1235,b1235,0.0745092765625258
GO:0045892,b4390,b3423,0.0440289930499956
GO:0045893,b3292,b3010,0.0401325644647335
GO:0045900,b3203,b4391,0.065123844072467
GO:0045903,b4258,b1787,0.0616910324002606
GO:0045912,b2417,b2417,0.0671866668795176
GO:0045926,b1524,b1524,0.0511678383395453
GO:0045936,b3724,b3724,0.0887762228112382
GO:0045947,b4539,b3296,0.0758554413978137
GO:0045975,b4172,b4172,0.0852727410706625
GO:0046037,b3648,b3648,0.0599464538761571
GO:0046040,b4177,b4177,0.0727531281523135
GO:0046047,b2781,b2781,0.067993767647817
GO:0046050,b2744,b0675,0.0610275049382562
GO:0046052,b2781,b2781,0.067993767647817
GO:0046061,b2781,b2781,0.067993767647817
GO:0046076,b2781,b2781,0.067993767647817
GO:0046081,b2781,b2781,0.067993767647817
GO:0046086,b4177,b4177,0.0727531281523135
GO:0046100,b0125,b0125,0.0513144216056952
GO:0046101,b3135,b3135,0.0574197779609317
GO:0046103,b1623,b1623,0.0797275604534479
GO:0046104,b4382,b4382,0.0868180880825514
GO:0046166,b3919,b3919,0.062619756097762
GO:0046167,b3608,b3608,0.0526302904257604
GO:0046168,b3426,b3608,0.0526302904257604
GO:0046176,b4298,b4298,0.0678021109643966
GO:0046177,b3415,b3438,0.0456846453856331
GO:0046181,b3553,b3553,0.0595200916453623
GO:0046183,b4265,b4266,0.074329165238153
GO:0046210,b2710,b2711,0.0777795302102562
GO:0046256,b0578,b0578,0.0673245935911785
GO:0046271,b0347,b0348,0.0649455081399233
GO:0046279,b1693,b1693,0.0757108545879959
GO:0046294,b0356,b2154,0.0852788707820276
GO:0046295,b3385,b3385,0.0887164610903757
GO:0046296,b0509,b0509,0.0841744007740173
GO:0046323,b3875,b1621,0.0815710079951131
GO:0046336,b2451,b2440,0.0477562093537782
GO:0046342,b3918,b3918,0.0878370178638879
GO:0046348,b4474,b4474,0.053421383703885
GO:0046386,b4381,b4381,0.0842117539224618
GO:0046392,b3125,b3128,0.0805127191173222
GO:0046416,b2366,b1919,0.0716429276145356
GO:0046428,b3930,b3930,0.0531980620592777
GO:0046429,b2515,b2515,0.0503342588881264
GO:0046470,b1234,b1234,0.0525606279478466
GO:0046474,b1912,b0418,0.0426014665306704
GO:0046487,b3125,b0508,0.0777053235799982
GO:0046501,b0475,b0475,0.0506532111823675
GO:0046503,b4190,b4190,0.0481417350341452
GO:0046538,b0755,b0755,0.0830877270563611
GO:0046553,b1800,b1800,0.0804778271017691
GO:0046583,b1429,b1429,0.0528526769686405
GO:0046618,b2076,b2076,0.0470678308504686
GO:0046654,b1865,b1812,0.0414892499477327
GO:0046656,b1865,b1812,0.0414892499477327
GO:0046657,b1337,b1338,0.0830778311993679
GO:0046677,b2253,b3339,0.036843390589445
GO:0046685,b3502,b3501,0.0722730317515009
GO:0046688,b0571,b1111,0.0553274329355995
GO:0046690,b1430,b1429,0.0528526769686405
GO:0046710,b3648,b3648,0.0599464538761571
GO:0046718,b0957,b0957,0.0672207029688382
GO:0046777,b0607,b2218,0.043644278176416
GO:0046790,b0150,b0150,0.0776567131395939
GO:0046820,b3360,b1812,0.0414892499477327
GO:0046835,b3564,b0394,0.050777593230113
GO:0046836,b3199,b3199,0.051556208228893
GO:0046839,b0418,b0418,0.0426014665306704
GO:0046854,b2533,b2533,0.0657524162027755
GO:0046855,b2533,b2533,0.0657524162027755
GO:0046857,b1650,b2794,0.0653125027287289
GO:0046872,b3469,b3549,0.0390310609633677
GO:0046890,b1280,b1280,0.0715050196015966
GO:0046901,b2315,b2315,0.0642229630016429
GO:0046906,b2436,b2436,0.0513173237228126
GO:0046914,b0573,b3822,0.0596268156474603
GO:0046930,b3966,b0983,0.065837980532873
GO:0046933,b3733,b3737,0.0823904487456371
GO:0046939,b0171,b1098,0.0556547598147077
GO:0046942,b1644,b1644,0.0670576662007666
GO:0046944,b2712,b2712,0.0570272679395532
GO:0046961,b3733,b3737,0.0823904487456371
GO:0046982,b1337,b1338,0.0830778311993679
GO:0046990,b1463,b1463,0.0639818029499658
GO:0047001,b2842,b2842,0.0856012875437413
GO:0047070,b0348,b0348,0.0649455081399233
GO:0047134,b2582,b4136,0.0739959741392051
GO:0047138,b3844,b3844,0.0547549049387348
GO:0047241,b3794,b3794,0.0472100856833249
GO:0047389,b3449,b3449,0.055656212965
GO:0047395,b3449,b3449,0.055656212965
GO:0047429,b2781,b3248,0.0657829100792339
GO:0047440,b4298,b4298,0.0678021109643966
GO:0047451,b0954,b0180,0.0652378937694641
GO:0047480,b0086,b0086,0.0779741569877706
GO:0047484,b3404,b3404,0.0477831745373624
GO:0047577,b3882,b3882,0.0625157019540757
GO:0047617,b0443,b0494,0.0448916634745682
GO:0047622,b0030,b0030,0.0690470224029138
GO:0047631,b3034,b3034,0.0481769265676937
GO:0047681,b0207,b0207,0.0573849804491435
GO:0047693,b0905,b2781,0.067993767647817
GO:0047724,b0030,b0030,0.0690470224029138
GO:0047840,b2251,b2251,0.0868641824407193
GO:0047917,b2051,b2051,0.072521612405959
GO:0047952,b3608,b3608,0.0526302904257604
GO:0047954,b2533,b2533,0.0657524162027755
GO:0048001,b2927,b2927,0.0856960615756294
GO:0048027,b2696,b3296,0.0758554413978137
GO:0048037,b0997,b0965,0.0742602608672043
GO:0048038,b1386,b2487,0.061130123040321
GO:0048039,b0721,b0124,0.0688517484389899
GO:0048255,b3162,b3162,0.078589113655208
GO:0048476,b2894,b1860,0.0484505075015824
GO:0048500,b2610,b2610,0.0783275136450571
GO:0048518,b3205,b3205,0.0603636610901627
GO:0048870,b2381,b2381,0.0579126115586496
GO:0050032,b2247,b2247,0.0704841652296281
GO:0050089,b3880,b3880,0.0646099957962965
GO:0050136,b2281,b2281,0.0857222023988595
GO:0050179,b0870,b0870,0.0515895446006093
GO:0050225,b2166,b2166,0.0673225643486795
GO:0050262,b4390,b4390,0.0854476715828806
GO:0050263,b0030,b0030,0.0690470224029138
GO:0050297,b3039,b3039,0.0842848582898526
GO:0050308,b3697,b3697,0.0598683974518888
GO:0050355,b3054,b3054,0.0390815175391812
GO:0050380,b0841,b3057,0.0435247815262172
GO:0050385,b0505,b0505,0.0666021153444392
GO:0050401,b4297,b4297,0.0866269329030115
GO:0050418,b0873,b0873,0.0816927367896632
GO:0050446,b1412,b1412,0.0601664060757901
GO:0050483,b3399,b3399,0.0527273673423379
GO:0050484,b3399,b3399,0.0527273673423379
GO:0050511,b0090,b0090,0.0827901563797777
GO:0050515,b1208,b1208,0.0796565735908386
GO:0050526,b3353,b3353,0.0632563839910561
GO:0050570,b0052,b0052,0.0645962625556202
GO:0050626,b1872,b1872,0.0509694473449832
GO:0050660,b2866,b1816,0.0498870862080315
GO:0050661,b2763,b0386,0.0410592529662651
GO:0050662,b2016,b2304,0.041427649794968
GO:0050667,b4019,b4019,0.062518506986497
GO:0050779,b2830,b2830,0.0498459966324086
GO:0050782,b4230,b4231,0.0888164460033993
GO:0050790,b2553,b3147,0.0477628634950571
GO:0050821,b0178,b0053,0.051118631663111
GO:0050896,b4292,b4292,0.0676075444715845
GO:0050897,b2293,b2291,0.0415422453147199
GO:0050992,b2889,b0029,0.0413727101923496
GO:0051050,b1831,b1831,0.0791876299537028
GO:0051065,b4238,b4238,0.077335131307999
GO:0051073,b1992,b1992,0.0562892370656038
GO:0051075,b0405,b0405,0.066796778323728
GO:0051082,b3609,b0053,0.051118631663111
GO:0051085,b0178,b0053,0.051118631663111
GO:0051087,b3510,b0055,0.0379539217108001
GO:0051090,b0959,b0959,0.0503104703422916
GO:0051108,b0037,b0037,0.078641095395982
GO:0051109,b0037,b0037,0.078641095395982
GO:0051131,b0955,b0955,0.0541294757165853
GO:0051143,b2799,b2799,0.0721251785274312
GO:0051156,b4084,b4084,0.0759766963308645
GO:0051205,b4557,b2512,0.0634701889956091
GO:0051252,b3252,b3252,0.0601852584905399
GO:0051258,b0095,b0095,0.0825752319083372
GO:0051259,b3237,b3237,0.0651167822951908
GO:0051260,b4125,b3813,0.0474048112167254
GO:0051262,b3609,b3609,0.0664547102410537
GO:0051266,b3368,b3368,0.0582228616471408
GO:0051271,b1535,b1025,0.0776793055731121
GO:0051274,b1424,b1048,0.0626803000912341
GO:0051276,b0956,b3030,0.0578036530864769
GO:0051287,b0509,b1779,0.0512525945540246
GO:0051289,b1250,b0677,0.0514064278366701
GO:0051301,b0174,b2184,0.0372385995216239
GO:0051302,b3361,b1174,0.0737615292162805
GO:0051304,b1763,b1763,0.0600935010443232
GO:0051338,b1703,b1703,0.0660135920239757
GO:0051345,b2742,b2742,0.0587286830287833
GO:0051346,b0476,b0476,0.0485779878014748
GO:0051349,b2451,b2451,0.0881972142860315
GO:0051391,b2474,b2474,0.071925690616658
GO:0051392,b2474,b2474,0.071925690616658
GO:0051409,b3961,b3961,0.0512535478832389
GO:0051452,b1186,b1186,0.0660372785951021
GO:0051453,b4065,b4065,0.063668078994812
GO:0051484,b0173,b0173,0.0691720266884605
GO:0051500,b3887,b3887,0.0534876726011636
GO:0051536,b3990,b0771,0.0561407469222719
GO:0051537,b2868,b0947,0.0479455851282942
GO:0051538,b0724,b0029,0.0413727101923496
GO:0051539,b3990,b4146,0.0400299831012149
GO:0051575,b2011,b2011,0.0520148207977049
GO:0051595,b4365,b0047,0.0817186775969751
GO:0051596,b3945,b0207,0.0573849804491435
GO:0051603,b3234,b3234,0.0364795471441631
GO:0051604,b1497,b2712,0.0570272679395532
GO:0051607,b2627,b2755,0.0646127923998457
GO:0051668,b1209,b1209,0.0527912580601325
GO:0051692,b0403,b0403,0.0514501807498195
GO:0051704,b0438,b0438,0.0537595510052317
GO:0051745,b0029,b0029,0.0413727101923496
GO:0051782,b1352,b3251,0.0653984609458886
GO:0051903,b0356,b0356,0.0890293154816849
GO:0051920,b1482,b0605,0.0580370965070825
